,model_step,node_id,lmp,available_capacity,queue_size_normalized_by_capacity,num_projects,congestion_indicator,mw_threshold_1,mw_threshold_2,installed_capacity,new_eris_count,new_nris_count,new_dropped_out,dropped_out_eris_count,dropped_out_nris_count,dropped_out_eris_mw,dropped_out_nris_mw,dropped_out_mw,total_pending_count,pending_eris_count,pending_nris_count,pending_mw,pending_eris_mw,pending_nris_mw,total_online_count,online_eris_count,online_nris_count,online_mw,online_eris_mw,online_nris_mw,avg_cost_eris_dropped_out,avg_cost_nris_dropped_out,avg_cost_eris_pending,avg_cost_nris_pending,avg_cost_eris_online,avg_cost_nris_online,avg_construction_time,avg_study_time
166,9,7,[32.69],6098.1,2.1971189362226053,0,9.222488795863086,3049.05,4573.575000000001,1731.4,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3,0,3,107.0,0.0,107.0,0.0,0.0,0.0,0.0,0,0,,
167,9,8,[31.28],4045.1000000000004,0.4445670540363461,0,11.093966488499596,1522.5500000000002,2283.8250000000003,3165.7,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,0,11,265.8,0.0,265.8,0.0,0.0,0.0,0.0,0,0,,
168,9,9,[37.02],10480.300000000001,1.5199655083211174,0,0.9415969647322584,5240.150000000001,7860.225,29042.5,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2,2,0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,
169,9,10,[31.36],1496.6,1.7495717576640613,0,10.651532398747761,748.3,1122.4499999999998,5089.9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0,1,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0,0,,
170,9,11,[30.97],1304.2,0.13139122831239358,0,10.094589442680284,652.1,978.1500000000001,2418.9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,0,11,246.0,0.0,246.0,0.0,0.0,0.0,0.0,0,0,,
171,9,12,[30.64],930.0,2.9440044411547,0,10.399703923019986,930.0,2790.0,2702.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
172,9,13,[27.57],2402.2,4.213717305786613,0,10.256769868772702,701.0999999999999,1051.6499999999999,3752.5,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,14,3,11,422.4,51.0,371.4,0.0,0.0,0.0,0.0,0,0,,
173,9,14,[28.71],1550.8000000000002,0.30980166557089633,0,7.994180802103879,775.4000000000001,1163.1000000000001,3919.4,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,0,11,269.0,0.0,269.0,0.0,0.0,0.0,0.0,0,0,,
174,9,15,[29.93],998.8000000000001,0.16682016075016742,0,1.08841259209645,998.8000000000001,2996.4,2388.8,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
175,9,16,[27.17],5717.900000000001,0.010584307178631052,52,7.13647011686143,2858.9500000000003,4288.425,13768.400000000001,13,39,43,11,32,1958.15,4555.55,6513.7,26,4,22,655.6,53.0,602.6,43,5,38,1788.4,106.0,1682.4,617.8675272227287,772.334409028411,158.59456315023976,198.24320393779973,0,0,1.1794323948738974,1.75
176,9,17,[32.1],2502.1000000000004,0.7537132141411128,0,4.385651511922774,1251.0500000000002,1876.5750000000003,9680.9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7,1,6,295.5,20.0,275.5,0.0,0.0,0.0,0.0,0,0,,
177,9,18,[38.18],2880.85,0.8056215057057516,0,10.43985335196957,1440.425,2160.6375,4094.25,0,0,0,0,0,0.0,0.0,0.0,1,0,1,20.0,0.0,20.0,10,4,6,177.15,43.0,134.15,0.0,0.0,0.0,0.0,0,0,,
178,9,19,[26.82],6449.200000000001,0.1549415706690297,0,6.568325210456358,3224.6000000000004,4836.900000000001,15474.8,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,14,0,14,1030.0,0.0,1030.0,0.0,0.0,0.0,0.0,0,0,,
179,9,20,[27.83],3490.5000000000005,0.2838817991287459,0,8.749113941162914,1745.2500000000002,2617.8750000000005,9908.9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18,2,16,795.6,42.0,753.6,0.0,0.0,0.0,0.0,0,0,,
180,10,1,[27.54],2157.5,3.4060227631994944,0,8.883338602592476,157.5,472.5,1265.2,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
181,10,2,[31.18],9682.1,1.790614353404069,70,13.273625067448153,4841.05,7261.575000000001,43601.1,12,58,54,9,45,1495.4,7472.85,8968.25,49,5,44,1654.3,77.0,1577.3,139,26,113,6646.8,871.3,5775.5,630.536065917617,774.9232711360513,152.5702450244191,190.71280628052392,0,0,2.733561076045004,1.8285714285714285
182,10,3,[32.33],3392.1500000000015,1.3598160305626645,64,13.187885955639619,1696.0750000000007,2544.112500000001,12373.75,10,54,53,9,44,1454.2,5951.04,7405.24,20,1,19,565.55,20.0,545.55,57,9,48,1589.35,183.9,1405.45,570.1789269587243,712.7236586984055,162.91601127354693,203.64501409193366,0,0,0.5299423774720803,1.84375
183,10,4,[31.47],7520.050000000003,0.8073584702975615,4,10.13343860779889,3760.0250000000015,5640.037500000002,11242.850000000002,0,4,2,0,2,0.0,167.0,167.0,48,6,42,1301.8,93.0,1208.8,61,6,55,1933.85,86.15,1847.7,0.0,210.27107603822083,0.0,210.27107603822083,0,0,3.140271076038221,2.0
184,10,5,[40.11],3369.0,0.3070257238383333,0,11.65719041553893,1684.5,2526.75,4769.7,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,6,0,6,373.0,0.0,373.0,0.0,0.0,0.0,0.0,0,0,,
185,10,6,[25.55],8316.089999999997,0.9935132236728103,54,13.139471299382357,4158.044999999998,6237.067499999997,37085.71,7,47,41,6,35,1154.4,5380.07,6534.47,26,1,25,1030.3,11.0,1019.3,130,16,114,6500.41,465.2,6035.21,431.8379083728145,539.7973854660182,113.90086294513995,142.37607868142496,0,0,0.1701856774709415,1.8703703703703705
186,10,7,[32.69],6098.1,2.1971189362226053,0,9.222488795863086,3049.05,4573.575000000001,1731.4,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3,0,3,107.0,0.0,107.0,0.0,0.0,0.0,0.0,0,0,,
187,10,8,[31.28],4045.1000000000004,0.4445670540363461,0,11.093966488499596,1522.5500000000002,2283.8250000000003,3165.7,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,0,11,265.8,0.0,265.8,0.0,0.0,0.0,0.0,0,0,,
188,10,9,[37.02],10480.300000000001,1.5199655083211174,0,0.9415969647322584,5240.150000000001,7860.225,29042.5,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2,2,0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,
189,10,10,[31.36],1496.6,1.7495717576640613,0,10.651532398747761,748.3,1122.4499999999998,5089.9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0,1,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0,0,,
190,10,11,[30.97],1304.2,0.13139122831239358,0,10.094589442680284,652.1,978.1500000000001,2418.9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,0,11,246.0,0.0,246.0,0.0,0.0,0.0,0.0,0,0,,
191,10,12,[30.64],930.0,2.9440044411547,27,10.399703923019986,930.0,2790.0,2702.0,3,24,21,3,18,291.0,1581.0,1872.0,6,0,6,279.2,0.0,279.2,0,0,0,0.0,0.0,0.0,329.7524632338687,412.1905790423359,0.0,192.06357565337112,0,0,3.8620635756533717,1.8888888888888888
192,10,13,[27.57],2402.2,4.213717305786613,0,10.256769868772702,701.0999999999999,1051.6499999999999,3752.5,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,14,3,11,422.4,51.0,371.4,0.0,0.0,0.0,0.0,0,0,,
193,10,14,[28.71],1550.8000000000002,0.30980166557089633,0,7.994180802103879,775.4000000000001,1163.1000000000001,3919.4,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,0,11,269.0,0.0,269.0,0.0,0.0,0.0,0.0,0,0,,
194,10,15,[29.93],998.8000000000001,0.16682016075016742,0,1.08841259209645,998.8000000000001,2996.4,2388.8,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
195,10,16,[27.17],5483.700000000001,0.010584307178631052,64,7.401670116861429,2741.8500000000004,4112.775000000001,14002.600000000002,6,58,59,6,53,810.0,9188.06,9998.06,23,2,21,529.4,22.0,507.4,51,7,44,2022.6,137.0,1885.6,617.8675272227288,772.3344090284107,0.0,198.2432039377997,0,0,1.1882432039377997,1.90625
196,10,17,[32.1],2502.1000000000004,0.7537132141411128,0,4.385651511922774,1251.0500000000002,1876.5750000000003,9680.9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7,1,6,295.5,20.0,275.5,0.0,0.0,0.0,0.0,0,0,,
197,10,18,[38.18],2860.85,0.8056215057057516,0,10.459853351969569,1430.425,2145.6375,4114.25,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,4,7,197.15,43.0,154.15,0.0,0.0,0.0,0.0,0,0,,
198,10,19,[26.82],6449.200000000001,0.1549415706690297,28,6.568325210456358,3224.6000000000004,4836.900000000001,15474.8,4,24,21,4,17,297.6,3724.7,4022.3,7,0,7,231.0,0.0,231.0,14,0,14,1030.0,0.0,1030.0,202.17648078765436,252.72060098456794,0.0,200.79845255629812,0,0,2.510798452556298,1.8571428571428572
199,10,20,[27.83],3490.5000000000005,0.2838817991287459,0,8.749113941162914,1745.2500000000002,2617.8750000000005,9908.9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18,2,16,795.6,42.0,753.6,0.0,0.0,0.0,0.0,0,0,,
200,11,1,[27.54],2157.5,3.4060227631994944,0,8.883338602592476,157.5,472.5,1265.2,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
201,11,2,[31.18],10289.5,1.790614353404069,56,11.666225067448151,5144.75,7717.125,43993.7,12,44,38,9,29,1194.99,4350.0,5544.99,59,8,51,1870.7,137.0,1733.7,147,26,121,7039.4,871.3,6168.1,340.9859747490271,426.2324684362837,152.5702450244191,190.71280628052395,0,0,2.7343557127378393,1.7857142857142858
202,11,3,[32.33],4111.1500000000015,1.3598160305626645,57,11.488885955639617,2055.5750000000007,3083.362500000001,12654.75,7,50,49,7,42,1465.0,7103.51,8568.51,18,0,18,487.75,0.0,487.75,67,10,57,1870.35,203.9,1666.45,570.1789269587243,712.7236586984055,0.0,203.64501409193363,0,0,0.5336450140919337,1.8771929824561404
203,11,4,[31.47],7207.050000000003,0.8073584702975615,0,10.497438607798887,3603.5250000000015,5405.287500000002,11555.850000000002,0,0,0,0,0,0.0,0.0,0.0,37,3,34,988.8,42.0,946.8,72,9,63,2246.85,137.15,2109.7,0.0,0.0,0.0,0.0,0,0,,
204,11,5,[40.11],3369.0,0.3070257238383333,65,11.65719041553893,1684.5,2526.75,4769.7,14,51,52,11,41,1340.47,6243.9,7584.37,13,3,10,257.35,33.0,224.35,6,0,6,373.0,0.0,373.0,437.81051618861727,547.2631452357716,107.97679659929106,134.97099574911383,0,0,1.498741565176078,1.7846153846153847
205,11,6,[25.55],8689.489999999996,0.9935132236728103,62,11.777071299382357,4344.744999999998,6517.117499999997,37712.31,11,51,54,10,44,867.2,5703.85,6571.05,20,1,19,660.8,25.0,635.8,144,17,127,7127.01,476.2,6650.81,431.83790837281447,539.7973854660182,113.90086294513995,142.37607868142493,0,0,0.16881667671438932,1.8225806451612903
206,11,7,[32.69],6098.1,2.1971189362226053,0,9.222488795863086,3049.05,4573.575000000001,1731.4,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3,0,3,107.0,0.0,107.0,0.0,0.0,0.0,0.0,0,0,,
207,11,8,[31.28],4045.1000000000004,0.4445670540363461,0,11.093966488499596,1522.5500000000002,2283.8250000000003,3165.7,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,0,11,265.8,0.0,265.8,0.0,0.0,0.0,0.0,0,0,,
208,11,9,[37.02],10480.300000000001,1.5199655083211174,0,0.9415969647322584,5240.150000000001,7860.225,29042.5,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2,2,0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,
209,11,10,[31.36],1496.6,1.7495717576640613,0,10.651532398747761,748.3,1122.4499999999998,5089.9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0,1,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0,0,,
210,11,11,[30.97],1304.2,0.13139122831239358,0,10.094589442680284,652.1,978.1500000000001,2418.9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,0,11,246.0,0.0,246.0,0.0,0.0,0.0,0.0,0,0,,
211,11,12,[30.64],930.0,2.9440044411547,0,10.399703923019986,930.0,2790.0,2702.0,0,0,0,0,0,0.0,0.0,0.0,6,0,6,279.2,0.0,279.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
212,11,13,[27.57],2402.2,4.213717305786613,0,10.256769868772702,701.0999999999999,1051.6499999999999,3752.5,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,14,3,11,422.4,51.0,371.4,0.0,0.0,0.0,0.0,0,0,,
213,11,14,[28.71],1550.8000000000002,0.30980166557089633,0,7.994180802103879,775.4000000000001,1163.1000000000001,3919.4,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,0,11,269.0,0.0,269.0,0.0,0.0,0.0,0.0,0,0,,
214,11,15,[29.93],998.8000000000001,0.16682016075016742,0,1.08841259209645,998.8000000000001,2996.4,2388.8,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
215,11,16,[27.17],5256.500000000001,0.010584307178631052,71,7.650870116861429,2628.2500000000005,3942.375000000001,14229.800000000003,7,64,57,7,50,666.0,10016.4,10682.4,26,0,26,807.4,0.0,807.4,62,9,53,2249.8,159.0,2090.8,617.8675272227289,760.7019769734532,0.0,198.24320393779968,0,0,1.1882432039377997,1.9014084507042253
216,11,17,[32.1],2502.1000000000004,0.7537132141411128,0,4.385651511922774,1251.0500000000002,1876.5750000000003,9680.9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7,1,6,295.5,20.0,275.5,0.0,0.0,0.0,0.0,0,0,,
217,11,18,[38.18],2860.85,0.8056215057057516,0,10.459853351969569,1430.425,2145.6375,4114.25,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,4,7,197.15,43.0,154.15,0.0,0.0,0.0,0.0,0,0,,
218,11,19,[26.82],6449.200000000001,0.1549415706690297,0,6.568325210456358,3224.6000000000004,4836.900000000001,15474.8,0,0,0,0,0,0.0,0.0,0.0,7,0,7,231.0,0.0,231.0,14,0,14,1030.0,0.0,1030.0,0.0,0.0,0.0,0.0,0,0,,
219,11,20,[27.83],3490.5000000000005,0.2838817991287459,0,8.749113941162914,1745.2500000000002,2617.8750000000005,9908.9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18,2,16,795.6,42.0,753.6,0.0,0.0,0.0,0.0,0,0,,
220,12,1,[27.54],2157.5,3.4060227631994944,0,8.883338602592476,157.5,472.5,1265.2,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
221,12,2,[31.18],10993.099999999999,1.790614353404069,62,9.997625067448148,5496.549999999999,8244.824999999999,44290.09999999999,9,53,46,7,39,855.0,7796.27,8651.27,66,8,58,2006.3,124.0,1882.3,156,28,128,7335.8,906.3,6429.5,630.5360659176168,788.170082397021,152.5702450244191,190.71280628052392,0,0,2.7359449861235103,1.8548387096774193
222,12,3,[32.33],4826.600000000002,1.3598160305626645,0,9.773435955639615,2413.300000000001,3619.9500000000016,12939.300000000001,0,0,0,0,0,0.0,0.0,0.0,8,0,8,203.2,0.0,203.2,77,10,67,2154.9,203.9,1951.0,0.0,0.0,0.0,0.0,0,0,,
223,12,4,[31.47],6973.650000000003,0.8073584702975615,65,10.741838607798885,3486.8250000000016,5230.237500000003,11789.250000000002,9,56,60,8,52,1294.4,7013.94,8308.34,30,3,27,935.4,51.0,884.4,84,10,74,2480.25,148.15,2332.1,565.6415165220768,696.1927453262274,168.21686083057668,210.27107603822083,0,0,3.1318602329966923,1.8615384615384616
224,12,5,[40.11],3369.0,0.3070257238383333,63,11.65719041553893,1684.5,2526.75,4769.7,14,49,52,13,39,1604.0,5784.76,7388.76,24,4,20,610.55,53.0,557.55,6,0,6,373.0,0.0,373.0,437.8105161886172,547.2631452357715,107.97679659929106,134.97099574911383,0,0,1.5025169776445848,1.7777777777777777
225,12,6,[25.55],9260.789999999995,0.9935132236728103,62,10.230771299382354,4630.394999999998,6945.592499999997,38141.009999999995,19,43,48,15,33,1950.2,5502.4,7452.6,21,4,17,518.25,69.15,449.1,157,18,139,7555.71,501.2,7054.51,431.83790837281435,539.7973854660181,113.90086294513995,142.37607868142496,0,0,0.16424030275677207,1.6935483870967742
226,12,7,[32.69],6098.1,2.1971189362226053,0,9.222488795863086,3049.05,4573.575000000001,1731.4,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3,0,3,107.0,0.0,107.0,0.0,0.0,0.0,0.0,0,0,,
227,12,8,[31.28],4045.1000000000004,0.4445670540363461,14,11.093966488499596,1522.5500000000002,2283.8250000000003,3165.7,3,11,12,3,9,610.0,1233.36,1843.36,2,0,2,69.2,0.0,69.2,11,0,11,265.8,0.0,265.8,279.060079381132,348.82509922641503,0.0,143.83214796460732,0,0,0.8838321479646073,1.7857142857142858
228,12,9,[37.02],10480.300000000001,1.5199655083211174,0,0.9415969647322584,5240.150000000001,7860.225,29042.5,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2,2,0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,
229,12,10,[31.36],1496.6,1.7495717576640613,0,10.651532398747761,748.3,1122.4499999999998,5089.9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0,1,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0,0,,
230,12,11,[30.97],1304.2,0.13139122831239358,0,10.094589442680284,652.1,978.1500000000001,2418.9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,0,11,246.0,0.0,246.0,0.0,0.0,0.0,0.0,0,0,,
231,12,12,[30.64],930.0,2.9440044411547,0,10.399703923019986,930.0,2790.0,2702.0,0,0,0,0,0,0.0,0.0,0.0,6,0,6,279.2,0.0,279.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
232,12,13,[27.57],2402.2,4.213717305786613,0,10.256769868772702,701.0999999999999,1051.6499999999999,3752.5,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,14,3,11,422.4,51.0,371.4,0.0,0.0,0.0,0.0,0,0,,
233,12,14,[28.71],1550.8000000000002,0.30980166557089633,0,7.994180802103879,775.4000000000001,1163.1000000000001,3919.4,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,0,11,269.0,0.0,269.0,0.0,0.0,0.0,0.0,0,0,,
234,12,15,[29.93],998.8000000000001,0.16682016075016742,0,1.08841259209645,998.8000000000001,2996.4,2388.8,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
235,12,16,[27.17],5062.300000000001,0.010584307178631052,45,7.845070116861429,2531.1500000000005,3796.725000000001,14424.000000000004,7,38,36,5,31,640.0,4940.29,5580.29,28,2,26,851.2,31.0,820.2,69,9,60,2444.0,159.0,2285.0,617.8675272227288,772.3344090284112,158.59456315023976,198.24320393779973,0,0,1.1794323948738974,1.8444444444444446
236,12,17,[32.1],2502.1000000000004,0.7537132141411128,0,4.385651511922774,1251.0500000000002,1876.5750000000003,9680.9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7,1,6,295.5,20.0,275.5,0.0,0.0,0.0,0.0,0,0,,
237,12,18,[38.18],2860.85,0.8056215057057516,0,10.459853351969569,1430.425,2145.6375,4114.25,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,4,7,197.15,43.0,154.15,0.0,0.0,0.0,0.0,0,0,,
238,12,19,[26.82],6449.200000000001,0.1549415706690297,0,6.568325210456358,3224.6000000000004,4836.900000000001,15474.8,0,0,0,0,0,0.0,0.0,0.0,7,0,7,231.0,0.0,231.0,14,0,14,1030.0,0.0,1030.0,0.0,0.0,0.0,0.0,0,0,,
239,12,20,[27.83],3490.5000000000005,0.2838817991287459,0,8.749113941162914,1745.2500000000002,2617.8750000000005,9908.9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18,2,16,795.6,42.0,753.6,0.0,0.0,0.0,0.0,0,0,,
240,13,1,[27.54],2157.5,3.4060227631994944,0,8.883338602592476,157.5,472.5,1265.2,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
241,13,2,[31.18],11365.199999999997,1.790614353404069,55,8.667525067448144,5682.5999999999985,8523.899999999998,44917.999999999985,8,47,44,5,39,877.49,6898.0,7775.49,58,8,50,1692.4,133.0,1559.4,175,31,144,7963.7,948.3,7015.4,340.9859747490271,420.6949968363334,152.5702450244191,190.7128062805239,0,0,2.7303102895743128,1.8545454545454545
242,13,3,[32.33],4623.400000000002,1.3598160305626645,12,9.976635955639612,2311.700000000001,3467.550000000002,13142.500000000002,1,11,6,1,5,125.0,400.0,525.0,6,0,6,296.0,0.0,296.0,85,10,75,2358.1,203.9,2154.2,162.91601127354693,203.64501409193363,0.0,203.64501409193363,0,0,0.5336450140919337,1.9166666666666667
243,13,4,[31.47],6620.250000000004,0.8073584702975615,70,11.126238607798882,3310.125000000002,4965.187500000003,12142.650000000001,13,57,59,11,48,1560.0,8452.59,10012.59,28,3,25,883.6,42.0,841.6,97,12,85,2833.65,179.15,2654.5,565.6415165220768,707.0518956525958,168.21686083057668,210.27107603822083,0,0,3.1326248550913762,1.8142857142857143
244,13,5,[40.11],4336.0,0.3070257238383333,0,9.72319041553893,2168.0,3252.0,4802.7,0,0,0,0,0,0.0,0.0,0.0,21,1,20,577.55,20.0,557.55,9,3,6,406.0,33.0,373.0,0.0,0.0,0.0,0.0,0,0,,
245,13,6,[25.55],9959.539999999995,0.9935132236728103,60,8.60117129938235,4979.769999999998,7469.654999999997,38442.259999999995,7,53,47,6,41,675.2,5788.7,6463.9,23,1,22,723.6,20.0,703.6,168,22,146,7856.96,570.35,7286.61,431.8379083728145,539.7973854660181,113.90086294513995,142.37607868142496,0,0,0.1701856774709415,1.8833333333333333
246,13,7,[32.69],6098.1,2.1971189362226053,0,9.222488795863086,3049.05,4573.575000000001,1731.4,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3,0,3,107.0,0.0,107.0,0.0,0.0,0.0,0.0,0,0,,
247,13,8,[31.28],4045.1000000000004,0.4445670540363461,50,11.093966488499596,1522.5500000000002,2283.8250000000003,3165.7,9,41,43,8,35,1404.0,6296.26,7700.26,9,1,8,221.2,20.0,201.2,11,0,11,265.8,0.0,265.8,591.3423191125406,739.1778988906759,115.06571837168586,143.83214796460732,0,0,0.8797226580227615,1.82
248,13,9,[37.02],10480.300000000001,1.5199655083211174,0,0.9415969647322584,5240.150000000001,7860.225,29042.5,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2,2,0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,
249,13,10,[31.36],1496.6,1.7495717576640613,0,10.651532398747761,748.3,1122.4499999999998,5089.9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0,1,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0,0,,
250,13,11,[30.97],1304.2,0.13139122831239358,12,10.094589442680284,652.1,978.1500000000001,2418.9,4,8,9,3,6,276.0,863.2,1139.2,3,1,2,113.2,11.0,102.2,11,0,11,246.0,0.0,246.0,591.7001603124436,739.6252003905546,138.0494644938003,172.56183061725037,0,0,2.9310577085761005,1.6666666666666667
251,13,12,[30.64],930.0,2.9440044411547,0,10.399703923019986,930.0,2790.0,2702.0,0,0,0,0,0,0.0,0.0,0.0,6,0,6,279.2,0.0,279.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
252,13,13,[27.57],2402.2,4.213717305786613,0,10.256769868772702,701.0999999999999,1051.6499999999999,3752.5,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,14,3,11,422.4,51.0,371.4,0.0,0.0,0.0,0.0,0,0,,
253,13,14,[28.71],1550.8000000000002,0.30980166557089633,0,7.994180802103879,775.4000000000001,1163.1000000000001,3919.4,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,0,11,269.0,0.0,269.0,0.0,0.0,0.0,0.0,0,0,,
254,13,15,[29.93],998.8000000000001,0.16682016075016742,0,1.08841259209645,998.8000000000001,2996.4,2388.8,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
255,13,16,[27.17],4954.300000000001,0.010584307178631052,52,7.953070116861428,2477.1500000000005,3715.725000000001,14532.000000000004,9,43,45,8,37,589.0,4655.18,5244.18,30,3,27,982.35,51.0,931.35,74,9,65,2552.0,159.0,2393.0,617.8675272227288,772.3344090284111,158.59456315023976,198.24320393779973,0,0,1.1825791123967198,1.8269230769230769
256,13,17,[32.1],2502.1000000000004,0.7537132141411128,0,4.385651511922774,1251.0500000000002,1876.5750000000003,9680.9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7,1,6,295.5,20.0,275.5,0.0,0.0,0.0,0.0,0,0,,
257,13,18,[38.18],2860.85,0.8056215057057516,0,10.459853351969569,1430.425,2145.6375,4114.25,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,4,7,197.15,43.0,154.15,0.0,0.0,0.0,0.0,0,0,,
258,13,19,[26.82],6449.200000000001,0.1549415706690297,0,6.568325210456358,3224.6000000000004,4836.900000000001,15474.8,0,0,0,0,0,0.0,0.0,0.0,7,0,7,231.0,0.0,231.0,14,0,14,1030.0,0.0,1030.0,0.0,0.0,0.0,0.0,0,0,,
